,lat,lon,timestamp,amenity,name,brand:wikidata,official_name,addr:housenumber,brand:wikipedia,opening_hours,cuisine,addr:street,takeaway,brand,operator,website,fuel:octane_91,fuel:octane_89,fuel:diesel,fuel:octane_87,phone,addr:postcode,addr:city,access,toilets:wheelchair,wheelchair,name:en,level,indoor,healthcare,description,source,fuel:octane_94,covered,self_service,addr:unit,name:zh,internet_access,drive_through,surveillance,atm,fee,wikidata,alt_name,shop,outdoor_seating,email,capacity,ref,collection_times,building,leisure,entrance,note,fuel:gasoline,bicycle_parking,alt,smoking,brand:en,brand:zh,url,addr:province,old_name,dispensing,layer,internet_access:fee,name:fr,short_name,payment:credit_cards,payment:debit_cards,delivery,microbrewery,air_conditioning,bar,diet:vegetarian,addr:country,reservation,wikipedia,building:levels,drive_in,surrey:addrid,surrey:date,socket:type1,drink,designation,wifi,source:location,brand:fr,official_name:en,official_name:fr,shop:computer,shop:photo,shop:electronics,source:name,name:vi,alt_name:en,alt_name:vi,membership,source:position,operator:wikidata,operator:wikipedia,website:fr,int_name,seating,phone:CA,authentication,socket:tesla_supercharger:output,source:addr
1085,49.1986331,-122.8347367,2020-01-05T06:09:34.000-08:00,post_box,Canada Post,Q1032001,,,en:Canada Post,,,,,,Canada Post,https://www.canadapost.ca/,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,Mo-Fr 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,49.1987207,-122.8232266,2020-01-05T06:10:08.000-08:00,post_box,Canada Post,Q1032001,,,en:Canada Post,,,,,,Canada Post,https://www.canadapost.ca/,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,Mo-Fr 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,49.2567827,-123.184916,2019-08-29T19:07:45.000-07:00,fast_food,Dairy Queen,Q1141226,,,en:Dairy Queen,Mo-Su 10:30-22:00,ice_cream;burger,,yes,Dairy Queen,,,,,,,,,,,,,Dairy Queen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,49.171823,-122.6674842,2019-06-07T13:28:04.000-07:00,fast_food,Quiznos,Q1936229,,,en:Quiznos,,sandwich,,yes,Quiznos,,,,,,,,,,,,,Quiznos Subs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,49.29089,-123.1342671,2019-08-29T18:02:26.000-07:00,fast_food,Subway,Q244457,,,en:Subway (restaurant),,sandwich,,yes,Subway,,,,,,,,,,,,,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,49.1659998,-122.6645407,2019-08-24T15:24:21.000-07:00,fast_food,Booster Juice,Q4943796,,,en:Booster Juice,,juice,,yes,Booster Juice,,,,,,,,,,,,,Booster Juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,49.0498661,-122.311635,2019-09-02T22:08:26.000-07:00,fast_food,Subway,Q244457,,32900,en:Subway (restaurant),"Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00",sandwich,South Fraser Way,yes,Subway,,,,,,,,V2S 5A1,,,,,,0,yes,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,49.0498031,-122.3114531,2019-09-02T22:08:26.000-07:00,fast_food,A&W,Q2818848,,32900,en:A&W (Canada),"Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00",burger,South Fraser Way,yes,A&W,,http://aw.ca,,,,,,V2S 5A1,,,,,,0,yes,,,,,,,402,,wlan,,,,,,,,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,49.0496405,-122.3118348,2019-10-29T04:00:37.000-07:00,fast_food,New York Fries,Q7013558,,32900,en:New York Fries,"Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00",fries,South Fraser Way,yes,New York Fries,,https://m.facebook.com/nyfsevenoaks,,,,,,V2S 5A1,,,,,,0,yes,,,,,,,409,,,,,,,,,,,,,,,,,,,,,,,,,http://www.newyorkfries.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,49.0498388,-122.3117035,2019-09-02T22:08:26.000-07:00,fast_food,Manchu Wok,Q6747622,,32900,en:Manchu Wok,"Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00",chinese,South Fraser Way,yes,Manchu Wok,,https://manchuwok.com/,,,,,,V2S 5A1,,,,,,0,yes,,,,,,,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,49.0497721,-122.311822,2019-10-29T04:00:37.000-07:00,fast_food,Freshslice Pizza,Q5503082,,32900,en:Freshslice Pizza,"Mo,Tu,Sa 09:30-18:00; We-Fr 09:30-21:00; Su,PH 11:00-18:00",pizza,South Fraser Way,yes,Freshslice Pizza,,,,,,,,V2S 5A1,,,,,,0,yes,,,,,,,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,49.1900436,-122.8051244,2019-08-23T11:23:31.000-07:00,pharmacy,London Drugs,Q3258955,,10355,en:London Drugs,Mo-Sa 09:00-22:00; Su 10:00-20:00; PH 09:00-21:00,,152 Street,,London Drugs,,https://www.londondrugs.com/,,,,,+1-604-448-4809,,,,,yes,,,,pharmacy,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,49.11765,-122.6689767,2019-10-29T07:26:40.000-07:00,restaurant,Chuck E. Cheese's,Q2438391,,6339,en:Chuck E. Cheese's,,pizza,200 Street,,Chuck E. Cheese's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amusement_arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,49.2630367,-123.1013042,2020-06-23T20:58:12.000-07:00,fast_food,Freshslice Pizza,Q5503082,,183,en:Freshslice Pizza,Mo-We 10:00-01:00; Th 10:00-02:00; Fr 10:00-03:30; Sa 11:00-03:30; Su 11:00-23:00,pizza,East Broadway,yes,Freshslice Pizza,,,,,,,,,,,,,Freshslice Pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,49.191627,-122.8295325,2020-01-05T06:11:42.000-08:00,post_box,Canada Post,Q1032001,,,en:Canada Post,,,,,,Canada Post,https://www.canadapost.ca/,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,Mo-Fr 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,49.1916212,-122.8222472,2020-04-20T06:02:31.000-07:00,post_box,Canada Post,Q1032001,,,en:Canada Post,,,,,,Canada Post,https://www.canadapost.ca/,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,Mo-Fr 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,49.1328835,-122.846132,2019-08-24T00:12:34.000-07:00,cafe,Tim Hortons,Q175106,,7195,en:Tim Hortons,,coffee_shop,King George Boulevard,yes,Tim Hortons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,49.2081236,-123.1407827,2019-05-29T17:48:57.000-07:00,fast_food,McDonald's,Q38076,,,en:McDonald's,,burger,,yes,McDonald's,,http://www.mcdonalds.ca/,,,,,,,,,,limited,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,49.2601826,-123.0056472,2019-09-23T20:22:13.000-07:00,fast_food,McDonald's,Q38076,,,en:McDonald's,,burger,,yes,McDonald's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,49.265883,-123.0242786,2019-09-23T20:23:08.000-07:00,fast_food,McDonald's,Q38076,,3695,en:McDonald's,,burger,Lougheed Highway,yes,McDonald's,,http://www.mcdonalds.ca/,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,49.2467974,-123.068237,2019-10-28T18:00:55.000-07:00,fast_food,Subway,Q244457,,,en:Subway (restaurant),,sandwich,,yes,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,49.2500768,-123.0754182,2019-06-02T20:53:56.000-07:00,bank,CIBC,Q666694,,1427,en:Canadian Imperial Bank of Commerce,,,Kingsway,,CIBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,49.2431859,-123.0614668,2019-09-13T13:56:49.000-07:00,bank,Scotiabank,Q451476,,2208,en:Scotiabank,,,Kingsway,,Scotiabank,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,49.2453441,-123.0647227,2020-04-02T18:38:00.000-07:00,fuel,Esso,Q867662,,2001,en:Esso,,,Kingsway,,Esso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,49.2343847,-123.0359255,2019-05-27T03:58:25.000-07:00,bank,CIBC,Q666694,,3297,en:Canadian Imperial Bank of Commerce,Mo-Fr 09:30-17:00; Sa 09:30-16:00,,Kingsway,,CIBC,,,,,,,,V5R 5K4,Vancouver,,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,49.2191586,-122.9695668,2019-07-02T01:21:58.000-07:00,fast_food,Papa John's,Q2759586,,,en:Papa John's Pizza,,pizza,,yes,Papa John's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.papajohnspizza.ca/Menu.aspx?T=t&RestaurantID=7288a6a4-eadc-4854-bfea-12fb1911f6b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,49.2196001,-122.9683007,2019-06-29T22:44:48.000-07:00,fast_food,Subway,Q244457,,,en:Subway (restaurant),,sandwich,,yes,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,49.2196141,-122.9685904,2019-06-29T22:44:48.000-07:00,fast_food,Panago,Q17111672,,,en:Panago,,pizza,,yes,Panago,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.panago.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,49.2218138,-122.9969317,2020-04-10T05:45:22.000-07:00,fast_food,Domino's,Q839466,,,en:Domino's Pizza,,pizza,,yes,Domino's,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domino's,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,49.2333893,-123.0664481,2019-09-24T20:01:38.000-07:00,pharmacy,London Drugs,Q3258955,,5639,en:London Drugs,,,Victoria Drive,,London Drugs,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.londondrugs.com/Cultures/en-US/StoreLocator.htm?provid=1&cityid=13,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,49.2250307,-123.065343,2019-11-07T20:49:05.000-08:00,fuel,Petro-Canada,Q1208279,,6502,en:Petro-Canada,,,Victoria Drive,,Petro-Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,49.2249906,-123.0543585,2019-11-07T19:56:30.000-08:00,fuel,Chevron,Q319642,,,en:Chevron Corporation,,,,,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,49.2217514,-123.0230499,2019-11-07T20:49:05.000-08:00,fuel,Esso,Q867662,,,en:Esso,,,,,Esso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,49.233088,-123.0657292,2019-09-24T20:01:38.000-07:00,fast_food,McDonald's,Q38076,,,en:McDonald's,,burger,,yes,McDonald's,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,49.2179211,-123.0774439,2020-01-02T00:34:31.000-08:00,fuel,Chevron,Q319642,,7309,en:Chevron Corporation,24/7,,Knight Street,,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,49.2626077,-123.0779167,2019-08-02T02:24:13.000-07:00,fuel,Petro-Canada,Q1208279,,1289,en:Petro-Canada,,,East Broadway,,Petro-Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,49.2182564,-123.0773813,2020-01-02T00:34:56.000-08:00,fast_food,McDonald's,Q38076,,7295,en:McDonald's,24/7,burger,Knight Street,yes,McDonald's,,http://www.mcdonalds.ca/,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,49.218387,-123.0766722,2019-08-11T00:05:00.000-07:00,fuel,Petro-Canada,Q1208279,,7282,en:Petro-Canada,24/7,,Knight Street,,Petro-Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,49.2256116,-123.0777236,2019-09-27T12:18:43.000-07:00,fast_food,KFC,Q524757,,,en:KFC,,chicken,,yes,KFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kentucky Fried Chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,49.2399746,-123.0767988,2019-10-29T17:29:00.000-07:00,fuel,Petro-Canada,Q1208279,,1390,en:Petro-Canada,,,East 33rd Avenue,,Petro-Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,49.2633884,-123.1160798,2019-08-21T21:33:31.000-07:00,fast_food,McDonald's,Q38076,,537,en:McDonald's,,burger,West Broadway,yes,McDonald's,,http://www.mcdonalds.ca/,,,,,+1-604-718-1061,V5Z 1E6,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,49.2635226,-123.1224895,2019-08-29T18:18:41.000-07:00,bank,TD Canada Trust,Q1080670,,,en:TD Canada Trust,,,,,TD Canada Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,49.2635191,-123.1231332,2019-08-29T18:18:41.000-07:00,cafe,Tim Hortons,Q175106,,,en:Tim Hortons,,coffee_shop,,yes,Tim Hortons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,49.2632049,-123.1070497,2020-04-15T03:28:53.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,"Mo-Fr 06:00-19:00; Sa,Su 07:00-19:00",coffee_shop,,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,49.2635156,-123.1234175,2019-08-29T18:18:41.000-07:00,pharmacy,Shoppers Drug Mart,Q1820137,,885,en:Shoppers Drug Mart,,,West Broadway,,Shoppers Drug Mart,,,,,,,,,Vancouver,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,49.2634113,-123.1182323,2019-05-04T04:43:00.000-07:00,bank,HSBC,Q190464,,601,en:HSBC,Mo-Th 09:30-16:00; Fr 09:30-17:00,,West Broadway,,HSBC,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,49.2633362,-123.113621,2019-09-13T13:56:49.000-07:00,fast_food,Subway,Q244457,,433,en:Subway (restaurant),,sandwich,West Broadway,yes,Subway,,,,,,,+1-604-569-3961,V5Y 1R4,Vancouver,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,49.2673455,-123.112992,2019-09-13T13:56:49.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,2035,en:Starbucks,,coffee_shop,Yukon Street,yes,Starbucks,,,,,,,,V5Y 3W3,Vancouver,,,,,,,,,,,,,,,wlan,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,49.2906218,-123.1338516,2019-09-13T13:56:59.000-07:00,fast_food,McDonald's,Q38076,,1701,en:McDonald's,24/7,burger,Robson Street,yes,McDonald's,,,,,,,,,Vancouver,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,49.235221,-123.1157169,2019-09-13T13:56:59.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,5504,en:Starbucks,,coffee_shop,Cambie Street,yes,Starbucks,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,49.2787084,-122.8066737,2020-01-17T07:58:29.000-08:00,fast_food,Domino's,Q839466,,,en:Domino's Pizza,,pizza,,yes,Domino's,,,,,,,,,,,,,Domino's Pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,49.2826165,-122.8275064,2019-09-02T17:44:42.000-07:00,pharmacy,Pharmasave,Q17093822,,205,en:Pharmasave,,,Newport Drive,,Pharmasave,,,,,,,,V3H 5C9,Port Moody,,,,Pharmasave,,,pharmacy,,,,,,103,,,no,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,49.2273356,-122.9997733,2019-07-05T05:09:00.000-07:00,cafe,McCafé,Q3114287,,,en:McCafé,,coffee_shop,,yes,McCafé,,,,,,,,,,,,,McCafe',0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,49.2186493,-122.9577708,2019-07-02T01:21:58.000-07:00,bank,BMO,Q806693,Bank of Montreal,,en:Bank of Montreal,,,,,BMO,,,,,,,,,,,,,Bank of Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,49.1186793,-122.6698975,2020-01-17T08:20:56.000-08:00,restaurant,Wild Wing,Q8000869,,,en:Wild Wing Restaurants,,chicken,,,Wild Wing,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,49.2186508,-122.9516033,2019-07-02T01:21:58.000-07:00,bank,Coast Capital Savings,Q5138088,Coast Capital Savings Federal Credit Union,,en:Coast Capital Savings,,,,,Coast Capital Savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,49.218633,-122.9551616,2019-07-02T01:21:58.000-07:00,fast_food,Burger King,Q177054,,,en:Burger King,,burger,,yes,Burger King,,,,,,,,,,,,,Burger King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,49.2186088,-122.9564849,2019-07-02T01:21:58.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,,coffee_shop,,yes,Starbucks,,,,,,,,,,,,,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,49.2258643,-122.9969705,2019-05-27T03:58:18.000-07:00,fast_food,Burger King,Q177054,,,en:Burger King,,burger,,yes,Burger King,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,49.2254547,-122.9975777,2019-05-27T03:58:18.000-07:00,fast_food,Thaï Express,Q7711610,,,en:Thaï Express,,thai,,yes,Thaï Express,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,49.2254531,-122.9968869,2019-05-27T03:58:18.000-07:00,fast_food,Subway,Q244457,,,en:Subway (restaurant),,sandwich,,yes,Subway,,,,,,,,,,,,,Subway,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,49.2257668,-122.9968006,2019-07-20T18:37:01.000-07:00,restaurant,Nando's,Q3472954,,,en:Nando's,,chicken;portuguese,,,Nando's,,,,,,,,,,,,,,1,,,They specialize in flame-grilled chicken.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,49.2258275,-122.9969398,2019-05-27T03:58:18.000-07:00,fast_food,Manchu Wok,Q6747622,,,en:Manchu Wok,,chinese,,yes,Manchu Wok,,,,,,,,,,,,,Manchu Wok,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,49.2256778,-122.9973902,2019-07-05T05:09:00.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,,coffee_shop,,yes,Starbucks,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,49.2257836,-122.9978073,2019-08-24T15:19:56.000-07:00,fast_food,Orange Julius,Q3355059,,,en:Orange Julius,,juice,,yes,Orange Julius,,,,,,,,,,,,,Orange Julius,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,49.2255906,-122.9994892,2019-05-27T03:58:16.000-07:00,pharmacy,Shoppers Drug Mart,Q1820137,,,en:Shoppers Drug Mart,,,,,Shoppers Drug Mart,,,,,,,,,,,,,Shoppers Drug Mart,1,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,49.2275306,-122.999928,2019-10-28T03:54:27.000-07:00,fast_food,Freshslice Pizza,Q5503082,,,en:Freshslice Pizza,,pizza,,yes,Freshslice Pizza,,,,,,,,,,,,,Fresh Slice Pizza,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,49.2254197,-122.9969699,2019-07-05T05:09:00.000-07:00,fast_food,KFC,Q524757,,,en:KFC,,chicken,,yes,KFC,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Kentucky Fried Chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,49.2254951,-122.9968289,2019-07-05T05:09:00.000-07:00,fast_food,New York Fries,Q7013558,,,en:New York Fries,,fries,,yes,New York Fries,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,49.2254058,-122.9973612,2019-05-27T03:58:18.000-07:00,fast_food,A&W,Q2818848,,,en:A&W (Canada),,burger,,yes,A&W,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
